2013-01-01,10.0
2013-01-02,7.4
2013-01-03,7.166666666666668
2013-01-04,8.666666666666666
2013-01-05,6.0
2013-01-06,7.0
2013-01-07,7.0
2013-01-08,8.857142857142858
2013-01-09,14.0
2013-01-10,11.0
2013-01-11,15.714285714285715
2013-01-12,14.0
2013-01-13,15.833333333333336
2013-01-14,12.833333333333336
2013-01-15,14.714285714285715
2013-01-16,13.833333333333336
2013-01-17,16.5
2013-01-18,13.833333333333336
2013-01-19,12.5
2013-01-20,11.285714285714285
2013-01-21,11.2
2013-01-22,9.5
2013-01-23,14.0
2013-01-24,13.833333333333336
2013-01-25,12.25
2013-01-26,12.666666666666664
2013-01-27,12.857142857142858
2013-01-28,14.833333333333336
2013-01-29,14.125
2013-01-30,14.714285714285715
2013-01-31,16.2
2013-02-01,16.0
2013-02-02,16.285714285714285
2013-02-03,18.0
2013-02-04,17.428571428571427
2013-02-05,16.625
2013-02-06,16.666666666666668
2013-02-07,15.6
2013-02-08,14.0
2013-02-09,15.428571428571427
2013-02-10,15.25
2013-02-11,15.875
2013-02-12,15.333333333333336
2013-02-13,16.285714285714285
2013-02-14,17.333333333333332
2013-02-15,19.166666666666668
2013-02-16,14.428571428571427
2013-02-17,13.666666666666664
2013-02-18,15.6
2013-02-19,15.857142857142858
2013-02-20,17.714285714285715
2013-02-21,20.0
2013-02-22,20.5
2013-02-23,17.428571428571427
2013-02-24,16.857142857142858
2013-02-25,16.875
2013-02-26,17.857142857142858
2013-02-27,20.8
2013-02-28,19.428571428571427
2013-03-01,17.333333333333332
2013-03-02,19.0
2013-03-03,19.33333333333333
2013-03-04,17.6
2013-03-05,20.875
2013-03-06,20.857142857142858
2013-03-07,23.42857142857143
2013-03-08,24.16666666666667
2013-03-09,25.42857142857143
2013-03-10,23.142857142857146
2013-03-11,24.0
2013-03-12,23.5
2013-03-13,21.5
2013-03-14,22.33333333333333
2013-03-15,24.16666666666667
2013-03-16,20.33333333333333
2013-03-17,22.66666666666667
2013-03-18,23.42857142857143
2013-03-19,22.5
2013-03-20,29.16666666666667
2013-03-21,23.83333333333333
2013-03-22,25.25
2013-03-23,27.375
2013-03-24,27.0
2013-03-25,23.5
2013-03-26,24.142857142857146
2013-03-27,21.0
2013-03-28,22.428571428571423
2013-03-29,21.25
2013-03-30,23.5
2013-03-31,23.2
2013-04-01,25.375
2013-04-02,25.16666666666667
2013-04-03,26.2
2013-04-04,24.6
2013-04-05,25.6
2013-04-06,25.857142857142854
2013-04-07,29.142857142857146
2013-04-08,28.714285714285715
2013-04-09,30.16666666666667
