2013-01-01,7.4
2013-01-02,7.166666666666668
2013-01-03,8.666666666666666
2013-01-04,6.0
2013-01-05,7.0
2013-01-06,7.0
2013-01-07,8.857142857142858
2013-01-08,14.0
2013-01-09,11.0
2013-01-10,15.714285714285715
2013-01-11,14.0
2013-01-12,15.833333333333336
2013-01-13,12.833333333333336
2013-01-14,14.714285714285715
2013-01-15,13.833333333333336
2013-01-16,16.5
2013-01-17,13.833333333333336
2013-01-18,12.5
2013-01-19,11.285714285714285
2013-01-20,11.2
2013-01-21,9.5
2013-01-22,14.0
2013-01-23,13.833333333333336
2013-01-24,12.25
2013-01-25,12.666666666666664
2013-01-26,12.857142857142858
2013-01-27,14.833333333333336
2013-01-28,14.125
2013-01-29,14.714285714285715
2013-01-30,16.2
2013-01-31,16.0
2013-02-01,16.285714285714285
2013-02-02,18.0
2013-02-03,17.428571428571427
2013-02-04,16.625
2013-02-05,16.666666666666668
2013-02-06,15.6
2013-02-07,14.0
2013-02-08,15.428571428571427
2013-02-09,15.25
2013-02-10,15.875
2013-02-11,15.333333333333336
2013-02-12,16.285714285714285
2013-02-13,17.333333333333332
2013-02-14,19.166666666666668
2013-02-15,14.428571428571427
2013-02-16,13.666666666666664
2013-02-17,15.6
2013-02-18,15.857142857142858
2013-02-19,17.714285714285715
2013-02-20,20.0
2013-02-21,20.5
2013-02-22,17.428571428571427
2013-02-23,16.857142857142858
2013-02-24,16.875
2013-02-25,17.857142857142858
2013-02-26,20.8
2013-02-27,19.428571428571427
2013-02-28,17.333333333333332
2013-03-01,19.0
2013-03-02,19.33333333333333
2013-03-03,17.6
2013-03-04,20.875
2013-03-05,20.857142857142858
2013-03-06,23.42857142857143
2013-03-07,24.16666666666667
2013-03-08,25.42857142857143
2013-03-09,23.142857142857146
2013-03-10,24.0
2013-03-11,23.5
2013-03-12,21.5
2013-03-13,22.33333333333333
2013-03-14,24.16666666666667
2013-03-15,20.33333333333333
2013-03-16,22.66666666666667
2013-03-17,23.42857142857143
2013-03-18,22.5
2013-03-19,29.16666666666667
2013-03-20,23.83333333333333
2013-03-21,25.25
2013-03-22,27.375
2013-03-23,27.0
2013-03-24,23.5
2013-03-25,24.142857142857146
2013-03-26,21.0
2013-03-27,22.428571428571423
2013-03-28,21.25
2013-03-29,23.5
2013-03-30,23.2
2013-03-31,25.375
2013-04-01,25.16666666666667
2013-04-02,26.2
2013-04-03,24.6
2013-04-04,25.6
2013-04-05,25.857142857142854
2013-04-06,29.142857142857146
2013-04-07,28.714285714285715
2013-04-08,30.16666666666667
2013-04-09,30.0
2013-04-10,30.0
2013-04-11,28.857142857142854
2013-04-12,30.2
2013-04-13,28.25
2013-04-14,28.25
2013-04-15,32.125
2013-04-16,29.2
2013-04-17,30.285714285714285
2013-04-18,28.285714285714285
2013-04-19,30.625
2013-04-20,27.66666666666667
2013-04-21,27.375
2013-04-22,28.625
2013-04-23,30.285714285714285
2013-04-24,31.142857142857146
2013-04-25,29.875
2013-04-26,31.142857142857146
2013-04-27,30.57142857142857
2013-04-28,32.125
2013-04-29,31.142857142857146
2013-04-30,31.857142857142854
2013-05-01,29.83333333333333
2013-05-02,28.57142857142857
2013-05-03,32.857142857142854
2013-05-04,32.625
2013-05-05,32.75
2013-05-06,32.875
2013-05-07,34.5
2013-05-08,34.285714285714285
2013-05-09,34.0
2013-05-10,30.75
2013-05-11,29.857142857142854
2013-05-12,31.714285714285715
2013-05-13,32.285714285714285
2013-05-14,33.0
2013-05-15,33.0
2013-05-16,32.833333333333336
2013-05-17,31.4
2013-05-18,35.333333333333336
2013-05-19,36.4
2013-05-20,36.0
2013-05-21,36.75
2013-05-22,37.5
2013-05-23,38.42857142857143
2013-05-24,38.714285714285715
2013-05-25,37.8
2013-05-26,35.857142857142854
2013-05-27,35.333333333333336
2013-05-28,34.142857142857146
2013-05-29,32.2
2013-05-30,33.625
2013-05-31,32.0
2013-06-01,32.4
2013-06-02,35.6
2013-06-03,35.857142857142854
2013-06-04,37.16666666666666
2013-06-05,31.285714285714285
2013-06-06,34.0
2013-06-07,34.2
2013-06-08,36.16666666666666
2013-06-09,36.625
2013-06-10,30.16666666666667
2013-06-11,34.142857142857146
2013-06-12,29.83333333333333
2013-06-13,30.142857142857146
2013-06-14,30.714285714285715
2013-06-15,27.0
2013-06-16,26.875
2013-06-17,28.4
2013-06-18,29.857142857142854
2013-06-19,33.0
2013-06-20,34.833333333333336
2013-06-21,35.6
2013-06-22,35.166666666666664
2013-06-23,33.142857142857146
2013-06-24,30.57142857142857
2013-06-25,30.66666666666667
2013-06-26,31.42857142857143
2013-06-27,31.5
2013-06-28,33.25
2013-06-29,32.833333333333336
2013-06-30,33.857142857142854
2013-07-01,33.142857142857146
2013-07-02,31.57142857142857
2013-07-03,32.375
2013-07-04,32.8
2013-07-05,31.0
2013-07-06,31.16666666666667
2013-07-07,29.83333333333333
2013-07-08,29.0
2013-07-09,29.75
2013-07-10,32.5
2013-07-11,28.875
2013-07-12,31.75
2013-07-13,30.75
2013-07-14,31.75
2013-07-15,29.875
2013-07-16,31.125
2013-07-17,31.75
2013-07-18,30.5
2013-07-19,26.83333333333333
2013-07-20,28.2
2013-07-21,29.5
2013-07-22,31.857142857142854
2013-07-23,29.714285714285715
2013-07-24,28.33333333333333
2013-07-25,30.0
2013-07-26,30.142857142857146
2013-07-27,32.285714285714285
2013-07-28,31.0
2013-07-29,30.5
2013-07-30,28.83333333333333
2013-07-31,30.0
2013-08-01,31.57142857142857
2013-08-02,32.5
2013-08-03,32.5
2013-08-04,29.5
2013-08-05,27.16666666666667
2013-08-06,28.375
2013-08-07,28.5
2013-08-08,27.16666666666667
2013-08-09,29.42857142857143
2013-08-10,30.0
2013-08-11,29.5
2013-08-12,30.75
2013-08-13,29.66666666666667
2013-08-14,27.714285714285715
2013-08-15,26.6
2013-08-16,27.42857142857143
2013-08-17,28.33333333333333
2013-08-18,28.16666666666667
2013-08-19,27.375
2013-08-20,28.33333333333333
2013-08-21,29.16666666666667
2013-08-22,31.285714285714285
2013-08-23,32.0
2013-08-24,29.0
2013-08-25,32.0
2013-08-26,32.142857142857146
2013-08-27,30.142857142857146
2013-08-28,31.5
2013-08-29,29.16666666666667
2013-08-30,29.0
2013-08-31,30.0
2013-09-01,31.857142857142854
2013-09-02,32.75
2013-09-03,31.714285714285715
2013-09-04,31.66666666666667
2013-09-05,30.57142857142857
2013-09-06,30.83333333333333
2013-09-07,28.0
2013-09-08,31.0
2013-09-09,29.66666666666667
2013-09-10,30.857142857142854
2013-09-11,31.16666666666667
2013-09-12,31.142857142857146
2013-09-13,30.5
2013-09-14,31.625
2013-09-15,29.66666666666667
2013-09-16,29.25
2013-09-17,29.142857142857146
2013-09-18,29.8
2013-09-19,28.66666666666667
2013-09-20,25.2
2013-09-21,28.33333333333333
2013-09-22,30.285714285714285
2013-09-23,30.75
2013-09-24,28.57142857142857
2013-09-25,28.2
2013-09-26,29.0
2013-09-27,30.0
2013-09-28,28.142857142857146
2013-09-29,26.857142857142854
2013-09-30,28.285714285714285
2013-10-01,29.2
2013-10-02,28.6
2013-10-03,24.83333333333333
2013-10-04,28.5
2013-10-05,29.75
2013-10-06,29.714285714285715
2013-10-07,29.2
2013-10-08,30.83333333333333
2013-10-09,29.42857142857143
2013-10-10,23.857142857142854
2013-10-11,26.142857142857146
2013-10-12,27.16666666666667
2013-10-13,27.714285714285715
2013-10-14,25.857142857142854
2013-10-15,26.42857142857143
2013-10-16,26.857142857142854
2013-10-17,26.33333333333333
2013-10-18,24.57142857142857
2013-10-19,24.33333333333333
2013-10-20,24.875
2013-10-21,27.8
2013-10-22,25.0
2013-10-23,23.857142857142854
2013-10-24,22.8
2013-10-25,23.0
2013-10-26,22.875
2013-10-27,22.66666666666667
2013-10-28,23.0
2013-10-29,22.857142857142854
2013-10-30,23.66666666666667
2013-10-31,23.42857142857143
2013-11-01,21.625
2013-11-02,20.625
2013-11-03,21.166666666666668
2013-11-04,18.83333333333333
2013-11-05,20.571428571428573
2013-11-06,20.142857142857142
2013-11-07,18.0
2013-11-08,19.857142857142858
2013-11-09,16.833333333333332
2013-11-10,18.857142857142858
2013-11-11,16.571428571428573
2013-11-12,17.75
2013-11-13,17.625
2013-11-14,17.0
2013-11-15,16.625
2013-11-16,15.571428571428573
2013-11-17,18.5
2013-11-18,17.875
2013-11-19,18.25
2013-11-20,17.875
2013-11-21,17.625
2013-11-22,18.142857142857142
2013-11-23,19.125
2013-11-24,21.25
2013-11-25,21.25
2013-11-26,19.125
2013-11-27,18.625
2013-11-28,17.75
2013-11-29,17.875
2013-11-30,18.0
2013-12-01,17.25
2013-12-02,17.5
2013-12-03,17.142857142857142
2013-12-04,17.142857142857142
2013-12-05,16.125
2013-12-06,16.0
2013-12-07,16.5
2013-12-08,16.125
2013-12-09,15.5
2013-12-10,16.625
2013-12-11,17.75
2013-12-12,17.142857142857142
2013-12-13,16.142857142857142
2013-12-14,15.5
2013-12-15,15.25
2013-12-16,14.75
2013-12-17,14.875
2013-12-18,16.125
2013-12-19,15.375
2013-12-20,14.75
2013-12-21,15.25
2013-12-22,14.25
2013-12-23,13.5
2013-12-24,13.666666666666664
2013-12-25,12.125
2013-12-26,11.875
2013-12-27,10.875
2013-12-28,10.571428571428571
2013-12-29,12.375
